umap_1,umap_2,OmiqFilter
5.8257,-6.6758,CD8/Tem
-1.5851,-4.7227,ILCs
5.0067,6.7806,CD4/Tnaive/Tn
3.968,-11.776,CD8/Tnaive/Tn
4.0026,-12.833,CD8/Tnaive/Tn
5.1779,-11.574,CD8/Tnaive/Tn
6.9636,2.138,CD4/Tcm
6.2659,-8.1686,CD8/Tem
-8.733,5.4259,Non-Plasmablasts
-8.5406,4.6101,Non-Plasmablasts
6.4975,1.1645,CD4/Tcm
5.7987,6.3265,CD4/Tcm
5.4028,8.3646,CD4/Tnaive/Tn
2.5391,-8.0936,CD8/Tem
-7.8015,6.8435,Non-Plasmablasts
-4.9485,5.4428,Non-Plasmablasts
9.223,3.2841,CD4/Tem
4.5914,-9.9759,CD8/Tcm
7.2867,4.6161,CD4/Temra
-8.7022,6.2047,Non-Plasmablasts
9.5989,4.6873,CD4/Tem
4.8059,-13.299,CD8/Tnaive/Tn
3.6667,-11.193,CD8/Tnaive/Tn
4.5399,-12.903,CD8/Tnaive/Tn
-6.5088,6.7231,Non-Plasmablasts
-5.9334,5.2596,Non-Plasmablasts
9.6275,1.7369,CD4/Tem
8.6855,5.0061,CD4/Tcm
-6.0181,6.6874,Non-Plasmablasts
4.1354,6.8662,CD4/Tcm
4.7142,7.3763,CD4/Tcm
5.5432,4.6748,CD4/Tcm
4.9852,5.9087,CD4/Tcm
6.8673,2.3835,CD4/Tcm
5.6309,3.6763,CD4/Tcm
3.5487,-11.798,CD8/Tnaive/Tn
5.9279,-6.1162,CD8/Tem
-6.6523,4.021,Non-Plasmablasts
6.8262,0.79144,CD4/Tcm
5.1303,7.3077,CD4/Tnaive/Tn
-8.1444,6.1588,Non-Plasmablasts
4.9793,1.0831,CD4/Tem
6.4437,1.6171,CD4/Tcm
-7.4731,8.4577,Non-Plasmablasts
4.2012,-11.167,CD8/Tnaive/Tn-like
5.5613,7.4338,CD4/Tnaive/Tn
3.6101,-12.486,CD8/Tnaive/Tn
4.573,6.983,CD4/Tnaive/Tn
10.778,2.4402,CD4/Tcm
-4.4948,7.7015,Non-Plasmablasts
-7.2108,7.3423,Non-Plasmablasts
8.4314,3.2155,CD4/Tem
4.6209,-13.165,CD8/Tnaive/Tn
5.2153,1.1095,CD4/Tem
-8.5449,4.6784,Non-Plasmablasts
5.5965,2.2444,CD4/Tem
4.7314,8.3476,CD4/Tnaive/Tn
3.7076,2.0505,CD4/Tcm
-6.0011,8.9249,Non-Plasmablasts
-7.1294,8.9509,Non-Plasmablasts
-5.1612,6.9128,Non-Plasmablasts
3.8805,2.5987,CD4/Tcm
-6.3342,6.24,Non-Plasmablasts
4.0468,-12.521,CD8/Tcm
4.7074,1.9769,CD4/Tcm
8.0397,5.9231,CD4/Tcm
3.5583,-12.02,CD8/Tcm
3.3721,-12.564,CD8/Tnaive/Tn
7.3869,2.7173,CD4/Tem
4.2234,0.43694,CD4/Tcm
4.1101,2.5994,CD4/Tcm
3.4316,1.816,CD4/Tem
8.9308,3.3599,CD4/Tem
4.6722,1.0457,CD4/Tem
5.8826,3.3924,CD4/Tcm
3.6871,3.6854,CD4/Tcm
8.401,1.0009,CD4/Tem
-7.8432,6.7525,Non-Plasmablasts
10.258,3.2052,CD4/Tem
-8.6972,5.264,Non-Plasmablasts
6.4428,2.6729,CD4/Tcm
5.5285,8.2135,CD4/Tnaive/Tn
-5.6302,5.9052,Non-Plasmablasts
5.2338,-8.4364,CD8/Tem
5.5062,-9.0537,CD8/Tcm
8.3041,3.6429,CD4/Tcm
5.7253,5.6425,CD4/Tcm
-5.6377,8.6899,Non-Plasmablasts
9.4171,3.174,CD4/Tem
7.2089,7.9624,CD4/Tnaive/Tn
-5.3018,8.1134,Non-Plasmablasts
6.0229,8.4362,CD4/Tnaive/Tn
-4.6294,5.9655,Non-Plasmablasts
-5.5734,6.8237,Non-Plasmablasts
9.4843,3.0731,CD4/Tem
4.4993,8.2171,CD4/Tnaive/Tn
4.6503,-10.073,CD8/Tcm
8.2536,0.8208,CD4/Tcm
6.4307,7.6708,CD4/Tnaive/Tn
-6.4535,7.0383,Non-Plasmablasts
4.7426,-12.746,CD8/Tnaive/Tn
-6.5015,7.8631,Non-Plasmablasts
-7.8123,6.0965,Non-Plasmablasts
-6.2602,5.4218,Non-Plasmablasts
-7.5776,4.432,Non-Plasmablasts
4.5493,6.9668,CD4/Tcm
4.7259,8.7151,CD4/Tnaive/Tn
5.3629,6.3618,CD4/Tcm
4.645,-7.1619,CD8/Tem
-6.9879,4.448,Non-Plasmablasts
7.666,4.4942,CD4/Tcm
-7.4614,5.3415,Non-Plasmablasts
5.1107,-11.675,CD8/Tnaive/Tn
-5.6844,8.6374,Non-Plasmablasts
4.9899,3.7299,Eosinophils
-7.5833,5.8787,Non-Plasmablasts
7.1043,2.4087,CD4/Tcm
-4.7904,8.1938,Non-Plasmablasts
5.4315,4.2826,CD4/Tcm
-7.0673,7.5671,Non-Plasmablasts
5.1577,-8.5192,CD8/Tem
4.6179,7.9257,CD4/Tnaive/Tn
4.6908,-11.495,CD8/Tnaive/Tn
9.4004,3.3782,CD4/Tem
10.121,2.4399,CD4/Tem
10.144,2.5719,CD4/Tcm
-7.3852,6.7434,Non-Plasmablasts
5.1721,-6.9892,CD8/Tcm
5.8211,7.0037,CD4/Tcm
5.2525,7.9747,CD4/Tcm
7.3414,4.6013,CD4/Tnaive/Tn-like
-8.594,6.6399,Non-Plasmablasts
4.2503,-8.9128,CD8/Tem
-6.6063,4.8413,Non-Plasmablasts
6.2189,8.1736,CD4/Tnaive/Tn
4.0072,2.7443,CD4/Tcm
-6.7584,8.1889,Non-Plasmablasts
7.4474,2.3578,CD4/Tcm
3.0633,-11.845,CD8/Tnaive/Tn
9.002,1.3777,CD4/Tcm
10.646,2.7502,CD4/Tcm
-5.1862,8.3294,Non-Plasmablasts
6.1695,7.3587,CD4/Tnaive/Tn
-4.0048,7.058,Non-Plasmablasts
4.7182,-9.8335,CD8/Tcm
-8.6035,5.43,Non-Plasmablasts
-1.4479,-6.0717,NK cells
4.174,3.3343,CD4/Tcm
4.8094,-13.381,CD8/Tnaive/Tn
3.5469,1.4938,CD4/Tem
4.248,-8.2195,CD8/Tem
5.389,-7.9829,CD8/Tem
5.1076,6.3391,CD4/Tcm
-8.4147,5.242,Non-Plasmablasts
6.919,6.8051,CD4/Tcm
3.7839,-12.406,CD8/Tnaive/Tn
6.0846,7.7922,CD4/Tnaive/Tn
10.047,3.528,CD4/Tcm
5.1902,-8.8245,CD8/Tem
5.7032,6.6422,CD4/Tcm
5.3778,3.9021,CD4/Tcm
-6.3665,8.0453,Non-Plasmablasts
6.5496,2.8673,CD4/Tcm
5.4197,6.6789,CD4/Tnaive/Tn
5.8739,3.3164,CD4/Tcm
6.7938,2.017,CD4/Tem
8.8546,4.0747,CD4/Tem
4.1971,-10.875,CD8/Tcm
4.6293,-10.408,CD8/Tcm
5.7434,9.2184,CD4/Tnaive/Tn
2.5849,-3.7342,ILCs
6.1133,3.5915,CD4/Tcm
4.6539,-9.4197,CD8/Tcm
8.4501,1.2864,CD4/Tem
-6.2873,8.6193,Non-Plasmablasts
5.722,2.6415,CD4/Tcm
-8.1606,6.2035,Non-Plasmablasts
5.3227,6.3153,CD4/Tnaive/Tn
4.3953,7.3097,CD4/Tnaive/Tn
-7.3298,6.7584,Non-Plasmablasts
4.5731,8.583,CD4/Tnaive/Tn
4.8964,-11.315,CD8/Tnaive/Tn
3.9213,0.54614,CD4/Tem
9.1218,4.4903,CD4/Tem
6.173,3.4053,CD4/Tcm
-8.4689,5.0026,Non-Plasmablasts
4.3403,-9.5897,CD8/Tnaive/Tn
4.5284,-7.0795,CD8/Tem
-7.2909,4.0741,Non-Plasmablasts
5.4014,6.6297,CD4/Tcm
-7.3234,4.0838,Non-Plasmablasts
-8.7669,4.9762,Non-Plasmablasts
-5.1055,7.1727,Non-Plasmablasts
6.2659,8.5149,CD4/Tnaive/Tn
5.2487,0.63102,CD4/Tem
5.756,4.4838,CD4/Tcm
5.7835,8.8731,CD4/Tnaive/Tn
-8.1948,5.3646,Non-Plasmablasts
-8.1033,7.8453,Non-Plasmablasts
-7.4306,4.5479,Non-Plasmablasts
5.7431,7.1426,CD4/Tnaive/Tn
6.4843,8.3497,CD4/Tcm
4.5998,7.0083,CD4/Tnaive/Tn
-5.728,7.248,Non-Plasmablasts
-4.5927,7.5114,Non-Plasmablasts
6.5368,6.7244,CD4/Tcm
5.1636,6.7865,CD4/Tnaive/Tn
-7.2802,8.6979,Non-Plasmablasts
3.7877,-10.146,DCs
3.1661,-8.245,CD8/Temra
4.6046,0.52756,CD4/Tem
-1.5809,-4.8277,Eosinophils
4.2255,-9.4101,CD8/Temra
3.8798,3.4019,CD4/Tcm
6.7248,8.2902,CD4/Tnaive/Tn
4.1921,-11.758,CD8/Tnaive/Tn
5.5103,0.44385,CD4/Tem
5.9082,8.5971,CD4/Tnaive/Tn
4.0931,-10.705,CD8/Tcm
5.2331,8.4838,CD4/Tnaive/Tn
-8.0907,5.1504,Non-Plasmablasts
7.1784,1.052,CD4/Tem
4.2653,0.072344,CD4/Tem
-4.4558,6.7265,Non-Plasmablasts
8.4252,2.6265,CD4/Tcm
6.6817,2.3337,CD4/Tcm
3.1176,-11.844,CD8/Tnaive/Tn
4.3906,-12.664,CD8/Tnaive/Tn
7.2881,6.8655,CD4/Tnaive/Tn
5.7983,8.6103,CD4/Tnaive/Tn
-5.0642,7.4511,Non-Plasmablasts
-5.9334,7.7619,Non-Plasmablasts
4.6872,1.1356,CD4/Tem
-7.0832,7.3433,Non-Plasmablasts
-7.1277,7.6928,Non-Plasmablasts
3.6057,-12.829,CD8/Tnaive/Tn
8.2332,5.2921,CD4/Tnaive/Tn-like
3.1854,-12.62,CD8/Tnaive/Tn
-5.9835,5.691,Non-Plasmablasts
3.8761,-9.8563,CD8/Tnaive/Tn
4.1916,-11.958,CD8/Tnaive/Tn
-6.6683,6.1716,Non-Plasmablasts
4.5534,7.5412,CD4/Tnaive/Tn
-7.7984,6.6775,Non-Plasmablasts
-6.7333,8.6311,Non-Plasmablasts
9.3087,2.3057,CD4/Tem
-5.1992,8.5681,Non-Plasmablasts
6.4035,7.6044,CD4/Tcm
10.381,2.8345,CD4/Tcm
-7.9391,6.615,Non-Plasmablasts
-7.7124,3.7931,Non-Plasmablasts
-6.3088,5.3681,Non-Plasmablasts
4.95,-9.319,CD8/Tcm
9.6798,3.2122,CD4/Tcm
4.1656,-9.0818,CD8/Tem
4.9221,-8.91,CD8/Tem
-6.5211,8.9556,Non-Plasmablasts
10.456,4.307,CD4/Tem
-4.7729,8.3149,Non-Plasmablasts
5.3565,-7.5525,CD8/Tcm
4.2825,-12.776,CD8/Tnaive/Tn
6.8046,1.4044,CD4/Tcm
-6.2274,9.0769,Non-Plasmablasts
5.3568,-9.7653,CD8/Tcm
3.1311,-11.935,CD8/Tnaive/Tn
-4.8748,5.679,Non-Plasmablasts
6.0662,6.1788,CD4/Tcm
10.197,3.3271,CD4/Tem
-4.5633,5.4495,Non-Plasmablasts
4.3417,-13.095,CD8/Tnaive/Tn
-7.0462,7.1,Non-Plasmablasts
8.1892,4.7505,CD4/Tcm
9.2428,4.277,CD4/Tcm
5.0743,-9.3253,CD8/Tem
4.383,2.6363,Eosinophils
4.9383,-9.6321,CD8/Tcm
4.1762,3.7131,CD4/Tcm
6.5858,7.1111,CD4/Tcm
9.6926,2.0018,CD4/Tem
4.2941,-12.626,CD8/Tnaive/Tn
-6.2881,9.2174,Non-Plasmablasts
8.9042,3.9094,CD4/Tem
6.4236,2.8988,CD4/Tcm
-7.4384,7.3601,Non-Plasmablasts
-7.1696,3.2302,Non-Plasmablasts
-7.8272,7.1228,Non-Plasmablasts
9.2649,1.4088,CD4/Tem
-8.2333,6.3123,Non-Plasmablasts
-7.2634,7.2697,Non-Plasmablasts
4.2139,-9.6253,CD8/Tem
8.4286,4.25,CD4/Tem
8.0327,3.6442,CD4/Tem
6.2044,-7.7099,CD8/Tem
-8.7817,4.6278,Non-Plasmablasts
6.375,7.4168,CD4/Tnaive/Tn
8.8674,4.5463,CD4/Tcm
-7.917,4.7186,Non-Plasmablasts
8.4807,5.9748,CD4/Tcm
-7.3925,6.297,Non-Plasmablasts
6.6113,6.7641,CD4/Tcm
4.424,-11.554,CD8/Tcm
4.7175,8.5927,CD4/Tnaive/Tn
8.7511,0.99876,CD4/Tem
6.807,3.0188,CD4/Tcm
5.5787,6.8776,CD4/Tnaive/Tn
5.471,4.2273,CD4/Tcm
4.1736,1.663,CD4/Tcm
-6.1022,3.8126,Non-Plasmablasts
4.7964,7.7231,CD4/Tnaive/Tn
6.0593,7.3818,CD4/Tnaive/Tn
3.8229,-8.53,CD8/Temra
-4.8162,7.2516,Non-Plasmablasts
3.8202,1.1381,CD4/Tem
9.2467,3.2166,CD4/Tcm
5.9592,7.6346,CD4/Tcm
4.5981,6.2015,CD4/Tcm
-6.1834,9.1232,Immature granulocytes
6.0342,4.6347,CD4/Tcm
-7.5764,7.0388,Non-Plasmablasts
-7.1871,4.2345,Non-Plasmablasts
3.8928,1.8989,CD4/Tcm
-4.3948,6.0001,Non-Plasmablasts
5.1621,-12.31,CD8/Tnaive/Tn
6.9365,7.4204,CD4/Tnaive/Tn
5.9921,-8.8561,CD8/Tem
5.8712,3.4919,CD4/Tcm
-5.4442,5.5624,Non-Plasmablasts
9.9635,1.6687,CD4/Tem
6.037,8.7908,CD4/Tnaive/Tn
9.3275,2.3457,CD4/Tcm
5.7078,-7.6749,CD8/Tem
3.4392,2.0068,CD4/Tem
5.7707,6.9562,CD4/Tnaive/Tn
4.3668,-9.1452,CD8/Tem
3.9067,3.0337,CD4/Tcm
4.6656,-10.788,CD8/Tcm
5.1983,3.7593,CD4/Tcm
4.4645,-11.513,CD8/Tcm
6.2361,7.4642,CD4/Tnaive/Tn
8.4952,2.3475,CD4/Tem
3.2625,0.96356,CD4/Tem
10.233,2.4463,CD4/Tcm
8.3403,5.3992,CD4/Tcm
6.6978,8.2045,CD4/Tnaive/Tn
-6.3254,2.6253,Eosinophils
4.342,-12.989,CD8/Tnaive/Tn
2.6469,-12.154,CD8/Tnaive/Tn
-5.1724,6.1677,Non-Plasmablasts
5.6899,8.5878,CD4/Tnaive/Tn
-6.4055,8.117,Non-Plasmablasts
9.8523,3.4369,CD4/Tcm
-5.817,7.626,Non-Plasmablasts
-5.1421,7.5037,Non-Plasmablasts
3.3501,-12.03,CD8/Tnaive/Tn
8.9958,4.4132,CD4/Tem
5.5357,4.049,CD4/Tcm
-7.0973,5.7934,Non-Plasmablasts
7.6966,2.7287,CD4/Tcm
-4.9592,6.1915,Non-Plasmablasts
4.91,-12.81,CD8/Tnaive/Tn
5.2539,7.0198,CD4/Tcm
-7.4057,5.3688,Non-Plasmablasts
8.5091,6.4227,CD4/Tnaive/Tn-like
6.2468,3.5965,CD4/Tcm
10.613,2.3909,CD4/Tcm
-7.02,6.7688,Non-Plasmablasts
5.38,-7.2101,CD8/Tem
4.4143,-7.8411,CD8/Tem
6.5345,2.5073,CD4/Tem
6.7107,2.2994,CD4/Tcm
4.0253,-12.564,CD8/Tnaive/Tn
5.9571,7.213,CD4/Tnaive/Tn
-5.6134,5.2785,Non-Plasmablasts
8.8214,5.0374,CD4/Tem
9.0382,4.1479,CD4/Tcm
4.2196,-11.877,CD8/Tnaive/Tn
5.168,3.84,CD4/Tcm
5.3992,3.7725,CD4/Tcm
5.3414,6.9766,CD4/Tcm
6.2132,8.3368,CD4/Tnaive/Tn
-5.3492,8.585,Non-Plasmablasts
5.7139,-8.3668,CD8/Tcm
6.0614,2.0296,CD4/Tcm
5.9842,6.464,CD4/Tcm
3.5641,-11.146,CD8/Tnaive/Tn
6.2435,1.9208,CD4/Tcm
4.5041,-12.67,CD8/Tnaive/Tn
5.7838,-8.5621,CD8/Tem
-7.8957,4.3443,Non-Plasmablasts
4.193,-12.326,CD8/Tnaive/Tn
-8.5695,4.1238,Non-Plasmablasts
-4.2039,6.7075,Non-Plasmablasts
4.839,-12.745,CD8/Tnaive/Tn
4.9499,-9.5336,CD8/Tem
-8.7438,4.919,Non-Plasmablasts
5.3752,-9.7824,CD8/Tcm
4.1574,-10.293,CD8/Tnaive/Tn
-2.8583,-2.7507,CD4/Tcm
8.4655,6.5585,CD4/Tnaive/Tn-like
5.0127,-8.8107,CD8/Tem
-6.4047,5.3897,Non-Plasmablasts
4.8317,1.8362,CD4/Tcm
3.8338,-13.386,CD8/Tnaive/Tn
8.8791,5.5793,CD4/Tcm
5.766,0.86114,CD4/Tem
5.6875,7.901,CD4/Tcm
4.9837,8.6759,CD4/Tnaive/Tn
4.6054,5.6991,CD4/Tcm
-6.0082,7.8285,Non-Plasmablasts
6.5262,-7.9577,CD8/Tem
8.5002,1.4351,CD4/Tem
-8.3649,6.2545,Non-Plasmablasts
4.5236,-11.794,CD8/Tnaive/Tn
8.2517,1.2234,CD4/Tcm
6.5585,0.9062,CD4/Tcm
5.6078,1.9584,CD4/Tcm
-8.2701,6.5643,Non-Plasmablasts
5.7493,2.851,CD4/Tcm
5.4926,8.5426,CD4/Tnaive/Tn
-5.8768,7.4636,Non-Plasmablasts
3.8557,-11.811,CD8/Tnaive/Tn
4.2013,-12.847,CD8/Tnaive/Tn
5.3775,2.4948,CD4/Tcm
10.031,3.0209,CD4/Tcm
5.1138,4.2186,CD4/Tcm
7.6691,0.72064,CD4/Tem
-6.7315,7.5476,Non-Plasmablasts
4.9056,-9.3472,CD8/Tem
9.1163,1.0295,CD4/Tem
7.8334,5.4843,CD4/Tcm
-4.9417,6.3752,Non-Plasmablasts
4.4522,-9.3613,CD8/Tcm
3.9411,2.5558,CD4/Tcm
8.4834,1.2801,CD4/Tem
5.3242,-8.7674,CD8/Tem
4.4008,7.3694,CD4/Tcm
3.403,1.9823,CD4/Tcm
5.2597,5.2167,CD4/Tcm
4.3955,7.955,CD4/Tnaive/Tn
9.4253,3.8365,Immature granulocytes
10.475,2.2961,CD4/Tcm
8.3789,3.9924,CD4/Tcm
8.069,4.0208,CD4/Tem
5.4419,-9.4465,CD8/Tcm
5.5484,-8.3094,CD8/Tem
5.9238,7.3984,CD4/Tnaive/Tn
-4.7918,8.1319,Non-Plasmablasts
-6.8004,8.4932,Non-Plasmablasts
7.0941,1.0536,CD4/Tcm
4.1036,0.98494,CD4/Tem
-6.3544,4.7961,Non-Plasmablasts
7.3977,4.201,CD4/Tcm
6.5468,7.8302,CD4/Tnaive/Tn
4.711,1.2656,CD4/Tem
9.0346,3.8319,CD4/Tcm
-5.4896,4.8649,Non-Plasmablasts
4.9032,-8.2951,CD8/Tem
-6.7435,8.9574,Non-Plasmablasts
9.0431,0.90601,CD4/Tem
6.7499,3.2731,CD4/Tcm
3.8868,-8.9673,CD8/Tcm
-1.5742,-4.6955,Eosinophils
5.1414,-10.154,CD8/Tcm
3.9299,2.5124,CD4/Tcm
8.2467,3.1465,CD4/Tem
-6.156,6.0962,Non-Plasmablasts
4.315,-12.327,CD8/Tnaive/Tn
5.3764,0.79392,CD4/Tem
8.8855,5.4465,CD4/Tem
2.9091,-12.522,CD8/Tnaive/Tn
5.7617,0.68033,CD4/Tem
6.7958,8.4993,CD4/Tnaive/Tn
7.3772,3.9643,CD4/Tcm
-4.8342,6.6405,Non-Plasmablasts
3.9988,2.0745,CD4/Tcm
9.2734,4.4925,CD4/Tem
-7.2479,5.138,Non-Plasmablasts
8.2114,4.8765,CD4/Tcm
-5.8116,7.4099,Non-Plasmablasts
6.5445,7.9612,CD4/Tnaive/Tn
4.7331,-12.64,CD8/Tnaive/Tn
6.2026,8.9133,CD4/Tnaive/Tn
7.0282,4.9948,CD4/Tcm
-4.4138,7.2187,Non-Plasmablasts
5.4185,7.0269,CD4/Tnaive/Tn
-8.3138,5.1081,Non-Plasmablasts
-7.8707,3.8156,Non-Plasmablasts
9.3979,4.1441,CD4/Tem
5.2531,-6.9124,CD8/Tem
8.1973,3.6542,CD4/Tcm
5.4721,-7.8686,CD8/Tem
-6.2588,9.232,Non-Plasmablasts
4.6085,-12.005,CD8/Tnaive/Tn
3.7159,0.84566,CD4/Tem
3.5551,1.7568,CD4/Tem
6.8961,5.9109,CD4/Tcm
5.4562,8.2068,CD4/Tnaive/Tn
6.28,1.8551,CD4/Tcm
5.1914,-6.7494,CD8/Tem
4.4346,-9.5943,CD8/Tcm
5.0949,4.1636,CD4/Tcm
-4.977,7.7259,Non-Plasmablasts
-1.3861,-5.6834,NK cells
5.6676,8.407,CD4/Tnaive/Tn
4.9885,-9.3971,CD8/Tcm
-6.1619,8.5047,Non-Plasmablasts
4.4016,-10.269,CD8/Tcm
-4.6966,5.8821,Non-Plasmablasts
4.8561,-9.2583,CD8/Tem
4.8652,-11.932,CD8/Tnaive/Tn
9.249,3.3452,CD4/Tem
9.1056,3.7751,CD4/Tem
6.6933,1.433,CD4/Tcm
2.9697,-11.245,CD8/Tnaive/Tn
9.006,3.6122,CD4/Tcm
5.1147,-11.846,CD8/Tcm
4.5898,-12.211,CD8/Tnaive/Tn
-10.853,-6.31,Neutrophils
9.3315,3.5619,CD4/Tcm
9.5739,4.4311,CD4/Tcm
-5.4336,9.017,Non-Plasmablasts
6.2606,8.477,CD4/Tnaive/Tn
5.2761,5.7927,CD4/Tcm
6.262,7.0685,CD4/Tnaive/Tn
-5.3203,5.7546,Non-Plasmablasts
5.5052,-5.8994,CD8/Tem
-7.6282,7.7331,Non-Plasmablasts
5.5632,3.8038,CD4/Tcm
7.3557,2.0583,CD4/Tem
-4.5971,7.8635,Non-Plasmablasts
5.9886,7.9145,CD4/Tnaive/Tn
4.4689,-9.4917,CD8/Tcm
6.3155,8.5413,CD4/Tnaive/Tn
-4.0964,6.2013,Non-Plasmablasts
-4.9787,8.45,Non-Plasmablasts
3.6885,-11.261,CD8/Tnaive/Tn
8.7201,5.6023,CD4/Tcm
5.6449,2.2334,CD4/Tem
7.4387,3.6443,CD4/Tcm
7.3633,1.9664,CD4/Tcm
-5.4101,7.2295,Non-Plasmablasts
4.4072,5.297,CD4/Tcm
3.8433,-12.295,CD8/Tnaive/Tn
5.8869,6.9174,CD4/Tnaive/Tn
5.8666,3.526,CD4/Tcm
6.0681,4.1408,CD4/Tcm
7.8592,2.3558,CD4/Tcm
4.6397,7.5298,CD4/Tcm
6.2893,2.3948,CD4/Tcm
8.192,1.8832,CD4/Tem
-5.7758,9.4161,Non-Plasmablasts
6.4014,3.4145,CD4/Tcm
-7.9334,7.6029,Non-Plasmablasts
7.6027,2.1331,CD4/Tem
5.7223,-6.8133,CD8/Tem
4.6708,8.512,CD4/Tnaive/Tn
-9.7481,-5.4864,Neutrophils
8.8977,4.7593,CD4/Tcm
-7.0047,7.2424,Non-Plasmablasts
4.9837,7.3474,CD4/Tnaive/Tn
3.5249,-12.281,CD8/Tnaive/Tn
9.0552,3.8499,CD4/Tcm
4.9425,-11.303,CD8/Tnaive/Tn
6.8171,2.2738,CD4/Tem
5.5676,-7.0682,CD8/Tem
-6.6672,1.4923,Non-Plasmablasts
8.6959,3.647,CD4/Tem
5.0446,-8.3464,CD8/Tem
5.8731,-6.7416,CD8/Tem
3.7435,-9.9407,CD8/Tnaive/Tn
-6.0817,5.0927,Non-Plasmablasts
6.0644,-7.8363,CD8/Tem
8.1536,1.1338,CD4/Tem
10.105,2.6502,CD4/Tcm
3.6671,-9.282,CD8/Tnaive/Tn
5.5669,3.5221,CD4/Tcm
-5.8358,8.8613,Non-Plasmablasts
-8.0003,3.3065,Non-Plasmablasts
-6.0607,8.883,Non-Plasmablasts
-7.8934,7.5889,Non-Plasmablasts
4.0394,-11.424,CD8/Tnaive/Tn-like
6.2326,-6.9904,CD8/Tem
5.0628,-12.578,CD8/Tnaive/Tn
8.7984,5.0168,CD4/Tcm
6.5501,8.1612,CD4/Tnaive/Tn
4.4489,-8.9194,CD8/Tcm
5.6225,8.3412,CD4/Tnaive/Tn
5.3334,6.809,CD4/Tnaive/Tn
5.4152,-8.8283,CD8/Tem
5.3898,8.7494,CD4/Tnaive/Tn
-8.733,5.9897,Non-Plasmablasts
-8.2474,5.7221,Non-Plasmablasts
3.8333,-11.81,CD8/Tnaive/Tn
5.3855,-10.037,CD8/Tcm
3.1422,-13.08,CD8/Tnaive/Tn
6.5595,2.1421,CD4/Tcm
3.9691,0.70037,CD4/Tem
3.484,-10.781,CD8/Tnaive/Tn
-8.3649,5.581,Non-Plasmablasts
-8.5266,5.3758,Non-Plasmablasts
5.8225,3.9097,CD4/Tcm
5.1262,-8.5191,CD8/Tem
3.7131,0.76151,CD4/Tem
4.846,8.2986,CD4/Tnaive/Tn
7.2155,6.6939,CD4/Tcm
3.6099,-11.58,CD8/Tnaive/Tn
-6.9073,7.2008,Non-Plasmablasts
8.4757,6.4478,CD4/Tnaive/Tn-like
8.5519,5.5041,CD4/Tcm
8.7616,4.8208,CD4/Tem
5.5979,4.9396,CD4/Tcm
-6.183,7.9381,Non-Plasmablasts
8.4782,3.7421,CD4/Tcm
6.5499,7.8596,CD4/Tnaive/Tn
5.7703,6.7518,CD4/Tnaive/Tn
4.6249,4.2918,CD4/Tcm
6.1125,4.9122,CD4/Tcm
9.6743,3.4132,CD4/Tcm
-4.961,6.6117,Non-Plasmablasts
5.5566,-7.5488,CD8/Tem
6.7734,1.1891,CD4/Tcm
4.3722,2.333,CD4/Tcm
7.4736,5.1617,CD4/Tcm
-7.5872,5.5835,Non-Plasmablasts
-7.4215,5.5952,Non-Plasmablasts
4.1235,-13.248,CD8/Tnaive/Tn
5.5939,4.4845,CD4/Tcm
-8.574,6.9291,Non-Plasmablasts
7.232,1.814,CD4/Tem
9.2433,4.5517,CD4/Tem
6.4544,4.5167,CD4/Tcm
6.6126,2.1632,CD4/Tcm
-7.2056,6.899,Non-Plasmablasts
8.6059,6.2549,CD4/Tcm
6.2279,2.6143,CD4/Tcm
7.9732,5.1657,CD4/Tnaive/Tn-like
-5.748,7.5663,Non-Plasmablasts
-8.3237,4.8044,Non-Plasmablasts
9.4061,3.3619,CD4/Tcm
5.4854,3.8963,CD4/Tcm
-5.654,7.7834,Non-Plasmablasts
3.8203,1.7489,CD4/Tem
4.3534,-8.1286,CD8/Tem
4.709,1.3491,CD4/Tem
3.5241,-12.562,CD8/Tcm
6.1473,8.493,CD4/Tnaive/Tn
6.2582,7.8382,CD4/Tnaive/Tn
-6.0252,6.4283,Non-Plasmablasts
-4.3556,6.9228,Non-Plasmablasts
4.6337,8.5826,CD4/Tnaive/Tn
-8.2804,6.4292,Non-Plasmablasts
-7.0815,5.4983,Non-Plasmablasts
2.9021,-12.221,CD8/Tnaive/Tn
-5.7097,6.739,Non-Plasmablasts
3.033,-12.691,CD8/Tnaive/Tn
5.968,8.7786,CD4/Tnaive/Tn
8.0037,3.6942,CD4/Tem
3.7646,-9.4882,CD8/Tem
-6.4987,8.7319,Non-Plasmablasts
5.3381,3.934,CD4/Tcm
3.3657,1.4088,CD4/Tem
5.785,6.8143,CD4/Tcm
6.5497,5.1684,CD4/Tcm
-7.0902,4.5536,Non-Plasmablasts
5.0541,-12.134,CD8/Tnaive/Tn
4.8451,4.0384,CD4/Tcm
7.2479,3.8105,CD4/Tcm
5.2119,9.0765,CD4/Tnaive/Tn
5.6369,0.067886,CD4/Tem
8.8483,2.2113,CD4/Tem
5.1944,5.0772,CD4/Tcm
9.2747,3.0496,CD4/Tcm
7.3753,6.1161,CD4/Tcm
5.9999,3.7868,CD4/Tcm
5.1828,6.0737,CD4/Tcm
-6.8471,7.4659,Non-Plasmablasts
9.6277,2.7288,CD4/Tem
4.2066,-12.334,CD8/Tnaive/Tn
4.4455,7.8369,CD4/Tnaive/Tn
